STN_LABEL;ADR_NUMBER;zip;place;COM_CANTON;lat;long
Quellenweg;3;4912;Aarwangen;BE;47.23792557797156;7.769429285320554
Erlenstrasse;37;3665;Wattenwil;BE;46.76146338687218;7.515643590315239
Bergstrasse;10;4536;Attiswil;BE;47.25166169644568;7.612194458741933
Bärenweg;6;3423;Ersigen;BE;47.09244225482136;7.595362526334537
Aarwangenstrasse;77;4900;Langenthal;BE;47.22242280346079;7.780371233476808
Chrummacher;6;3202;Frauenkappelen;BE;46.954152591293;7.33097567041234
Vorackerweg;28;3073;Gümligen;BE;46.93648766915606;7.512004248226403
Obermuhlern;3a;3086;Zimmerwald;BE;46.86940431694709;7.459554149437754
Erlenweg;7;3662;Seftigen;BE;46.78522863887659;7.539760099648399
Rötiweg;5;3312;Fraubrunnen;BE;47.08948535649748;7.524353977755737
Maurmöslistrasse;5;3075;Rüfenacht BE;BE;46.92652248708949;7.544829248331814
Pré Papon;2s;2742;Perrefitte;BE;47.27396926904217;7.345615207029131
Aegertenstrasse;46a;3775;Lenk im Simmental;BE;46.46381670781168;7.427159088142092
Hondrichstrasse;40;3700;Spiez;BE;46.68052534535512;7.681143062722409
Lueghubel;53a;3617;Fahrni b. Thun;BE;46.79634791583636;7.646165959764983
Platz;34g;3635;Uebeschi;BE;46.73761103997841;7.554391222743037
Allmendeggenstrasse;1c;3638;Blumenstein;BE;46.740815799646796;7.5201025662496574
Kirchbühlweg;23;3007;Bern;BE;46.94149276322259;7.42334487726168
Buchholzstrasse;121;3645;Gwatt (Thun);BE;46.73016870287777;7.607646547041558
Moosaffoltern;702a;3256;Dieterswil;BE;47.0433724356806;7.437722829079373
Stockhornweg;3;3626;Hünibach;BE;46.74599109726068;7.641327339875921
Les Echerts;111b;2534;Orvin;BE;47.168717416355605;7.25277387758794
Kienstrasse;133b;3713;Reichenbach im Kandertal;BE;46.61139843640898;7.683470818685221
Alpenstrasse / Rue des Alpes;83;2502;Biel/Bienne;BE;47.140092927141446;7.240297664399537
Viktoriastrasse;16;3084;Wabern;BE;46.93075279531222;7.4535891583996605
Le Cernil;16;2608;Montagne-de-Courtelary;BE;47.17294110639642;7.136878860170277
Neuenstrasse;11a;3806;Bönigen b. Interlaken;BE;46.6856054952371;7.891697285432776
Stürlerstrasse;19;3006;Bern;BE;46.935263567639055;7.475626253138464
Stritenrain;15;3176;Neuenegg;BE;46.89478202239492;7.328772987824184
Tulpenweg;5;4704;Niederbipp;BE;47.265121972607304;7.688453240019151
Rue Industrielle;78;2740;Moutier;BE;47.272821824706135;7.36296895314834
Oberfeld;7a;2565;Jens;BE;47.09733217381142;7.262875643898181
Neumattstrasse;24a;3127;Mühlethurnen;BE;46.81179319747373;7.514797560553656
Sonnrainweg;2;3627;Heimberg;BE;46.795848514242685;7.598499387271235
Landstrasse;95;3715;Adelboden;BE;46.49591913180971;7.570551616341863
Oberer Allmendweg;4;3858;Hofstetten b. Brienz;BE;46.75693381119716;8.071171509918676
Chemin des Marnins;28;2520;La Neuveville;BE;47.0756593645639;7.116480321478804
Rüschlistrasse / Rue du Rüschli;1a;2502;Biel/Bienne;BE;47.139243324633995;7.243148219820676
Understock;39a;3862;Innertkirchen;BE;46.69144947097227;8.23038458976808
Längweid;71;4954;Wyssachen;BE;47.07317576221296;7.807807994261676
Rue des Fleurs;138;2746;Crémines;BE;47.284513161920465;7.437304640245115
Bahnweg;8a;3661;Uetendorf;BE;46.77331627464447;7.597581880130078
Bernstrasse;8;3629;Oppligen;BE;46.81395728460524;7.591110530029414
Oberfeldstrasse;14;3550;Langnau im Emmental;BE;46.94158358655698;7.788255411059592
Friedweg;30;2575;Täuffelen;BE;47.06440917025129;7.193715506915318
Behämsgasse;13;3855;Brienz BE;BE;46.7555228462973;8.028891091161098
Obere Wyssenhalten;449;3154;Rüschegg Heubach;BE;46.7839731191986;7.40881723237695
Hunzige;103a;3113;Rubigen;BE;46.89267632617618;7.541587481143939
Hahnenmoosweg;36a;3775;Lenk im Simmental;BE;46.45124167929047;7.484336652298275
Badhausstrasse;36;3063;Ittigen;BE;46.97302049379357;7.488530273807863
Burgfeldweg;12;3006;Bern;BE;46.956167847787434;7.477243047149213
Lauenenstrasse;86;3782;Lauenen b. Gstaad;BE;46.438481257648334;7.315900195813518
Dieterswald;206;3326;Krauchthal;BE;47.00949079564417;7.588138680747107
Eggweg;90;3065;Bolligen;BE;46.971514105776365;7.497530570205541
Rübeldorfstrasse;9a;3792;Saanen;BE;46.48677009803757;7.261924657397188
Champs-Fornats;1a;2606;Corgémont;BE;47.19522832564608;7.1430604126566735
Normannenweg;28;3232;Ins;BE;47.000336503457575;7.104679843788866
Breitmattstrasse;13;3380;Wangen an der Aare;BE;47.22951885840706;7.648977054083615
Dorfstrasse;9;3425;Willadingen;BE;47.14548253124804;7.61582017913546
Rue des Bouvreuils;11;2333;La Ferrière;BE;47.14092821383543;6.893333924399277
Schützhüttli;1030;3457;Wasen im Emmental;BE;47.004494912388004;7.819775745992499
Sagistrasse;6a;3772;St. Stephan;BE;46.516492603149324;7.387247173655847
Buchsestalden;193;3543;Emmenmatt;BE;46.941004699156345;7.727980807941449
Spitalstrasse;10a;3792;Saanen;BE;46.490339908804664;7.266810112867367
Rosenweg;4a;3422;Kirchberg BE;BE;47.089076812579044;7.58961061717155
Seegasse;10;3116;Kirchdorf BE;BE;46.8218653928016;7.551019618797797
Rue du Collège;20;2732;Reconvilier;BE;47.235509613676605;7.22548085460423
Aarwangenstrasse;93;4900;Langenthal;BE;47.22375836731835;7.778900984776683
Risetensträssli;18;3715;Adelboden;BE;46.48788471155106;7.555216224889861
Sidlerstrasse;5;3012;Bern;BE;46.951415592875335;7.438593006371449
Wiesenstrasse;4;3377;Walliswil b. Wangen;BE;47.22937376390262;7.677366423895668
La Chaudrette;6;2732;Reconvilier;BE;47.236599765013636;7.221646626007014
Gwattstutz;2h;3645;Gwatt (Thun);BE;46.718328010359684;7.626666401714221
Blüemlisalpweg;34;3123;Belp;BE;46.89713597328274;7.508066828563402
Grindelwaldstrasse;101;3818;Grindelwald;BE;46.62659040233767;8.01767812981708
Aarequai;62;3600;Thun;BE;46.75814437399832;7.63063976320646
Lueg-Alp;23;3617;Fahrni b. Thun;BE;46.80531708182928;7.640711228245933
Moosrainweg;5;3053;Münchenbuchsee;BE;47.028395709426384;7.437473402986127
Eigerweg;2;4922;Bützberg;BE;47.217877772691715;7.742756603420452
Höheweg;17;3800;Interlaken;BE;46.68569859759315;7.855450215278232
Kapellenweg;22;3145;Niederscherli;BE;46.8819221487807;7.382312826262583
Rütiweg;10a;3114;Wichtrach;BE;46.83880792496721;7.564281412554753
Dittlige;7;3636;Längenbühl;BE;46.755292708726635;7.52787253112562
Dorfstrasse;57;3438;Lauperswil;BE;46.965767718595195;7.742252299686258
Alpligen;235;3863;Gadmen;BE;46.743329512986044;8.33611061542221
Schafrainweg;20;3512;Walkringen;BE;46.951230234667584;7.624535478182463
Blumenmatt;16;2572;Mörigen;BE;47.08198334433952;7.210095183961319
Rue des Mornets;21e;2520;La Neuveville;BE;47.06422107689747;7.090023883746282
Schleegasse;6;3855;Brienz BE;BE;46.756189976508274;8.025115672999531
Badgässli;2;3775;Lenk im Simmental;BE;46.45521757814404;7.439382994543677
Liebefeldstrasse;85;3097;Liebefeld;BE;46.93253371575279;7.424555691748499
Rümlisberg;1;3152;Mamishaus;BE;46.805817017238155;7.373655635869053
Uttigenstrasse;39;3661;Uetendorf;BE;46.776850176053664;7.591922694236813
Vorderer Schermen;20a;3063;Ittigen;BE;46.972754649762024;7.478016889538384
Oberhausweg;2;3074;Muri b. Bern;BE;46.92554163980244;7.493673309360028
Oberer Freiburgweg;27;4914;Roggwil BE;BE;47.24581744673907;7.817993856891687
Krauchthalstrasse;86;3414;Oberburg;BE;47.03567689875763;7.612748833529382
Lueg;13f;3617;Fahrni b. Thun;BE;46.79782344141389;7.635810492375217
Lehmgrubenweg;6;4538;Oberbipp;BE;47.2568849668322;7.665651533146785
Oberer Kanalweg;12;2560;Nidau;BE;47.12382865014236;7.23430927220261
Marktgasse;14;4950;Huttwil;BE;47.113455650083935;7.850196028768171
Hauptstrasse;31;3800;Unterseen;BE;46.68556426525224;7.850325089912119
Nelkenweg;2;3063;Ittigen;BE;46.97124496413241;7.473258745793033
Schönmattweg;7;3600;Thun;BE;46.749781876938016;7.628673225815339
Sunkortweg;17;3235;Erlach;BE;47.039687552157325;7.094670755650154
Greesgi;467;3855;Brienz BE;BE;46.78082638795682;8.023890687984887
Hubelweid;333;3625;Heiligenschwendi;BE;46.7522209628594;7.6846971179145775
Postweg;40a;3367;Thörigen;BE;47.172932771012896;7.731606195837864
Rigiweg;13;2543;Lengnau BE;BE;47.18021987162377;7.374025016701408
Heubergweg;10;3781;Turbach;BE;46.46204084935316;7.368294145535085
Ostermanigen;83a;3036;Detligen;BE;46.99946063892133;7.259253678210005
Vordere Allmend;x;3754;Diemtigen;BE;46.64659366171055;7.555321019488131
Grunmatt;4c;3434;Landiswil;BE;46.94214370130145;7.699341640017275
Schorenstrasse;2d;3604;Thun;BE;46.73981397203451;7.623744590174047
Barbenweg;2;2560;Nidau;BE;47.12547140911657;7.242697975450903
Kleinfeldweg;5;3206;Biberen;BE;46.94171686635785;7.211705969269563
Baumgartenweg;1;3374;Wangenried;BE;47.218060181994574;7.658358237535079
Stutz;683g;3826;Gimmelwald;BE;46.549997421788994;7.879728430255612
Geissrütti;22;3504;Niederhünigen;BE;46.874133178425446;7.6398012156415875
Winkelriedstrasse;65;3014;Bern;BE;46.96320713487034;7.455594768265162
Rainweg;4b;3473;Alchenstorf;BE;47.12687652004671;7.630005735710254
Mühlegasse;19b;3295;Rüti b. Büren;BE;47.14961579959415;7.407222505048748
Murtenstrasse;77;3179;Kriechenwil;BE;46.91034246475006;7.2214605502565075
Bäumbergstrasse;9c;3627;Heimberg;BE;46.79583024984552;7.5986958074280535
Talstrasse;18b;2553;Safnern;BE;47.151995758902714;7.320025541494791
Sägegasse;43;3556;Trub;BE;46.942274219312914;7.88249730971765
Schmittenhubelstrasse;18;4917;Melchnau;BE;47.183433012470005;7.85359654652402
Flurweg;3;3400;Burgdorf;BE;47.06586297789624;7.619389062687923
Badhausstrasse / Rue des Bains;19a;2503;Biel/Bienne;BE;47.13247936883372;7.2380589429651225
Scheidgasse;2;3800;Unterseen;BE;46.685293351708225;7.848113928924082
Multengutstrasse;40;3074;Muri b. Bern;BE;46.930639385199164;7.477632211516965
Gantrischweg;3;3250;Lyss;BE;47.07391185923839;7.312352746043633
Kirchgasse;9a;3206;Ferenbalm;BE;46.949371601419145;7.211607800955043
Ralligweg;5;3658;Merligen;BE;46.703936437403016;7.732806599954169
Sonnmattweg;1;3416;Affoltern im Emmental;BE;47.06537121314023;7.735192933147696
Buechhus;186;3464;Schmidigen-Mühleweg;BE;47.09028835791167;7.751819791458249
Mattenweg;17;3234;Vinelz;BE;47.03258136893086;7.116266352027493
Bühlweg;12a;3628;Uttigen;BE;46.795281071625524;7.570755867190973
Indri Allmi;1248b;3823;Wengen;BE;46.59408056413799;7.9314114525160315
Bärfalle;525;3804;Habkern;BE;46.732886281146165;7.8684656476724
Feldeggstrasse;20;3322;Urtenen-Schönbühl;BE;47.01746495696659;7.506918422883377
Landoltstrasse;17;3007;Bern;BE;46.93685239531481;7.440169191638819
Ogeli;144a;3716;Kandergrund;BE;46.557145042127715;7.666521279838613
Spitzmattstrasse;16;3128;Rümligen;BE;46.83220392370435;7.499097568698066
Grundstrasse;11;3862;Innertkirchen;BE;46.70426575265387;8.226911036794954
Postgässli;27b;3661;Uetendorf;BE;46.77509734846309;7.576729596218321
Moosstrasse;3;4914;Roggwil BE;BE;47.231331567634555;7.8353485048102485
Solothurnstrasse;21b;2542;Pieterlen;BE;47.17578014792341;7.341315942798958
Les Mouchettes;17;2515;Prêles;BE;47.092753802884815;7.127651529412565
Gerbe;12a;4917;Busswil b. Melchnau;BE;47.18727925247472;7.834138292567397
Uttigenstrasse;107;3603;Thun;BE;46.768079564909044;7.604897775057835
Klosternweg;31;3612;Steffisburg;BE;46.78242654323027;7.6391198152728705
Rattenholz;47;3087;Niedermuhlern;BE;46.85378845555375;7.459653249669979
Spillstattstrasse;20;3818;Grindelwald;BE;46.626031431787005;8.030181168524672
Weissenbach;560a;3766;Boltigen;BE;46.605694900213884;7.374004209945201
Route des Convers;57;2616;Renan BE;BE;47.12216731249767;6.921107857221494
Unterdorfstrasse;17;4934;Madiswil;BE;47.16636447470136;7.796117884120393
Buchholzstrasse;95;3604;Thun;BE;46.73380524847843;7.612080007850994
Moosstrasse;12;3550;Langnau im Emmental;BE;46.93664520525008;7.7969960061892545
Au;7;3283;Niederried b. Kallnach;BE;47.0128240748556;7.251607299685595
Riedernstrasse;17a;3661;Uetendorf;BE;46.77160411667864;7.571653954241793
Schönau;5;3250;Lyss;BE;47.076120179407596;7.300760712195727
Brückreutiweg;135;3110;Münsingen;BE;46.87092884144492;7.547986449464959
Bürenstrasse;43;3007;Bern;BE;46.93660951125469;7.441456181833756
Lindenhofstrasse;23;2504;Biel/Bienne;BE;47.1414289274388;7.284178540778106
Rainweg;1;3425;Koppigen;BE;47.130600775600755;7.606637267118275
Wachtelweg;8;3613;Steffisburg;BE;46.7718725662277;7.607004207224358
Egelgasse;29;3006;Bern;BE;46.945070717462926;7.4669902362667395
Bifangweg;15e;3273;Kappelen;BE;47.05804986258382;7.267967417288609
Wichelackerstrasse;49;3144;Gasel;BE;46.90340196576322;7.40189788717262
Krieggasse;6b;3414;Oberburg;BE;47.0414821773092;7.6221099903647405
Rosenweg;29a;3645;Gwatt (Thun);BE;46.71771807558498;7.625591782341733
Lerchenbühlweg;69a;3400;Burgdorf;BE;47.060069185183025;7.608207501647396
Steinigmoos;6b;3632;Niederstocken;BE;46.70837401918131;7.587165384177402
Bantigerstrasse;30;3072;Ostermundigen;BE;46.95916989254087;7.483787927707138
Sägematte;2c;3510;Freimettigen;BE;46.871362662764334;7.623722961522972
Rinderwaldstrasse;55e;3725;Achseten;BE;46.52470423040741;7.57129898253818
Les Tilleuls;6a;2516;Lamboing;BE;47.11783622712803;7.132644425630462
Treitenstrasse;8d;3237;Brüttelen;BE;47.02076779079111;7.148734150936277
Allmendingenstrasse;61c;3608;Thun;BE;46.73916883117322;7.591502165469441
Hauptstrasse;6;2562;Port;BE;47.11664862575187;7.2542337747418975
Ahornweg;7;2555;Brügg BE;BE;47.125931380497036;7.265759670915557
Friedaustrasse;8;4923;Wynau;BE;47.25931540450535;7.818921916010747
Dorfstrasse;40e;3463;Häusernmoos im Emmental;BE;47.07725553886662;7.744778383198369
Dorfstrasse;47;3706;Leissigen;BE;46.6543791960054;7.769234280306195
Schwendliweg;10;3715;Adelboden;BE;46.493533054582485;7.556100971896883
Bunderbach;86d;3716;Kandergrund;BE;46.546871738342666;7.666673748890054
Gesellschaftsstrasse;30a;3012;Bern;BE;46.953745266193195;7.435308770431387
Rue des Prés;8;2740;Moutier;BE;47.28079259460048;7.365455576259104
Seestrasse;291;3658;Merligen;BE;46.69710471127013;7.737855391510873
Rue Neusté;5;2740;Moutier;BE;47.28023571993988;7.366685546094651
Langenwilweg;7;3150;Schwarzenburg;BE;46.81419191718713;7.33729843471878
Lauenenweg;49h;3600;Thun;BE;46.76337681394236;7.637622408588969
Rebstockweg;37b;3232;Ins;BE;47.00858996413272;7.1094676218179575
Schreibershub;692c;3452;Grünenmatt;BE;47.027017140480524;7.709276946173792
Ahornstrasse;32a;4952;Eriswil;BE;47.075291252528224;7.854761990960765
Breitfeldstrasse;11a;3252;Worben;BE;47.100455178583644;7.296429625051319
Lugischlatt;789a;3673;Linden;BE;46.84099292625126;7.702628724607477
Schindellegi;872a;3673;Linden;BE;46.85878080190251;7.712419829863863
Bitza;817;3826;Gimmelwald;BE;46.54620403173649;7.888211384909228
Sonnenbühlstrasse;9;3653;Oberhofen am Thunersee;BE;46.73291600705994;7.66766683045294
Oberlandstrasse;45;3700;Spiez;BE;46.687948778802834;7.680143603212103
Derflistrasse;19a;3854;Oberried am Brienzersee;BE;46.733303234804644;7.956624181344431
Moos;95;4937;Ursenbach;BE;47.124806789253164;7.766280744327367
Hunzigeweid;12;3113;Rubigen;BE;46.894260433273615;7.540527585997432
Kilchweg;1;3665;Wattenwil;BE;46.7696290354943;7.504644850244032
Chemin du Signal;5a;2515;Prêles;BE;47.09342989877265;7.124894820906632
Sonneggweg;12;3110;Münsingen;BE;46.878575286931365;7.56513452228598
Brunnenweg;1;2554;Meinisberg;BE;47.15873629693878;7.342784660823728
Mülimatt;8;3303;Münchringen;BE;47.04232861790773;7.518858093569324
Rüdtligenstrasse;2a;3426;Aefligen;BE;47.09376485804276;7.557314935586218
Moosgässli;21;3425;Koppigen;BE;47.12947011475128;7.604775365078838
Eggebärgli;1132;3725;Achseten;BE;46.53125687828021;7.567939072476208
Schützenweg;5;3123;Belp;BE;46.893327863187274;7.497420027104018
Tscheneyweg / Chemin de la Chênaie;36;2504;Biel/Bienne;BE;47.15295932619279;7.264722454369034
Eggen;41;3635;Uebeschi;BE;46.73829213621824;7.556904854531367
Aeschlisbühl;35b;3617;Fahrni b. Thun;BE;46.80097710898094;7.652929987260676
Dalmaziquai;79;3005;Bern;BE;46.93947883362797;7.445619532245175
Ramuzstrasse;3a;3027;Bern;BE;46.94684587061698;7.3750849535951986
Hauptstrasse;199;3855;Brienz BE;BE;46.7532238086313;8.047019379934019
Walkeweg;9b;3612;Steffisburg;BE;46.781557590743624;7.637047615127904
Asterweg;10;3004;Bern;BE;46.97045823180971;7.444611170101338
Wagisbachstrasse;1;3818;Grindelwald;BE;46.63056851092475;8.017289779412412
Sandstrasse;21d;3860;Meiringen;BE;46.724557543021376;8.194097923805852
Freiburgstrasse;123b;3008;Bern;BE;46.94312753515267;7.411260942161183
Stockhornweg;9;3123;Belp;BE;46.87969442737647;7.507598574532486
Schlossweg;3;3052;Zollikofen;BE;46.990588914397854;7.450449789030077
Brühlweg;21;2542;Pieterlen;BE;47.171744410851346;7.334438000069226
Tannenhofstrasse;22;3604;Thun;BE;46.74491454210298;7.623657332085252
Heimiswilstrasse;37;3400;Burgdorf;BE;47.05067792343262;7.631406355364653
Uf de Büele;5;3718;Kandersteg;BE;46.48982230031261;7.670693430560556
Brünigstrasse;73b;3860;Meiringen;BE;46.73603689787432;8.167710558061973
Unterer Quai / Quai du Bas;68;2502;Biel/Bienne;BE;47.135203823433024;7.242675340896464
Simmenfluhstrasse;7a;3752;Wimmis;BE;46.67476727501975;7.63469651567831
Dorfstrasse;7;4932;Gutenburg;BE;47.180075321480786;7.795246276482957
Schulhausstrasse;57b;3076;Worb;BE;46.92649622685827;7.570301634556962
Ryfweg;3b;3232;Ins;BE;47.0042312440583;7.1108356736130744
Hof;10;3638;Pohlern;BE;46.722827561910414;7.539461028931433
Fürtenmattestrasse;2;3455;Grünen;BE;47.02263884605555;7.733931334285011
Berggasse;3;3473;Alchenstorf;BE;47.125502640245834;7.628590696355622
Buchholzstrasse;41;3713;Reichenbach im Kandertal;BE;46.615055762083315;7.668004721990366
Allmistrasse;28f;3792;Saanen;BE;46.48496000376939;7.24959772874661
Riedli;44b;3756;Zwischenflüh;BE;46.61016396622909;7.521670036378418
Bleuenweg;11;2542;Pieterlen;BE;47.176341506219345;7.33528640437061
West-Strasse;4;3273;Kappelen;BE;47.05419014652128;7.26150435592609
Liebewilstrasse;45;3174;Thörishaus;BE;46.90492707794003;7.3591492115410375
Brunnenhofstrasse;12;3065;Bolligen;BE;46.976327978405294;7.494539323202044
Riedeggweg;70a;3020;Bern;BE;46.93803361859371;7.331402258630498
Buchshalde;265;3661;Uetendorf;BE;46.77700116634531;7.563824072122074
Lyssstrasse;49a;3322;Urtenen-Schönbühl;BE;47.02166515957284;7.490416159427648
Hubelstrasse;14;3715;Adelboden;BE;46.491064748150144;7.559469015560415
Klusstrasse;16;3272;Epsach;BE;47.06665096068578;7.21672995798302
Könizstrasse;265c;3097;Liebefeld;BE;46.92800792159842;7.417177629758271
Bleuen;17;4943;Oeschenbach;BE;47.11487986592663;7.752095016778735
Bassbeltweg;13b;2542;Pieterlen;BE;47.17486350314243;7.342280579146545
Kalchmattweg;3;3436;Zollbrück;BE;46.97246314010786;7.741120471762459
Süderen;104f;3618;Süderen;BE;46.81771128085633;7.7563971849391935
Eichgutweg;64;3053;Münchenbuchsee;BE;47.01242827931202;7.456345928291755
Blasen;68f;3531;Oberthal;BE;46.929057047883134;7.682300222358257
Weiergrabenweg;46;3612;Steffisburg;BE;46.788615152749685;7.6340481960826105
Bachweg;7;3634;Thierachern;BE;46.75636876200895;7.5768128132195365
Hinderi Lampereweideni;557a;3765;Oberwil im Simmental;BE;46.64310785711195;7.449165155769863
Unterer Rainweg;6f;3068;Utzigen;BE;46.95387962718204;7.56027923177843
Rawilstrasse;29;3775;Lenk im Simmental;BE;46.45366133653011;7.439578233060279
Spirenwaldstrasse;125;3803;Beatenberg;BE;46.700317195362636;7.799757920007424
Asterweg;27;3604;Thun;BE;46.740705737461326;7.617309874808348
Juchstrasse;96;3172;Niederwangen b. Bern;BE;46.927290629121664;7.375646778560789
Tenndli;699;3855;Brienz BE;BE;46.75816747313039;8.021904067800262
Gufersteina;1268h;3823;Wengen;BE;46.59658681997161;7.9343053086379784
Hasli;332;3856;Brienzwiler;BE;46.75424184192287;8.107879620761327
Sandernweg;6;2577;Siselen BE;BE;47.03330804385782;7.187161585104893
Neugasse;27b;3282;Bargen BE;BE;47.03845305417233;7.2584514557746544
Brandweg;4;3855;Axalp;BE;46.72354189701603;8.039477299551999
Kirchgasse;49b;3812;Wilderswil;BE;46.66537801246345;7.867445748248627
