type_search,place_search,street,PLZ,price,features,availability,object_type,number_of_rooms,number_of_floors,living_area,land_area,volume,construction_year,last_rennovation,number_of_appartments,height_rooms
haus,aargau?map=false&pt=1500000,"Chaletweg 14, ",4852 Rothrist, 1044630.– ,"Balkon / Terrasse, Kinderfreundlich, Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,3.5,3,170,642,715,1954,2024,1,
haus,aargau?map=false&pt=1500000,"Untere Vorstadt 6, ",4305 Olsberg, 1964430.– ,"Kabel-TV, Kinderfreundlich, Parkplatz, Swimmingpool, Eckhaus",Nach Vereinbarung,Einfamilienhaus,5.5,4,480,577,1357,1995,,2,
haus,aargau?map=false&pt=1500000,"Tiergärtli 1, ",4315 Zuzgen, 1399410.– ,"Balkon / Terrasse, Cheminée, Kinderfreundlich, Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,5.5,4,330,292,917,2001,2022,,
haus,aargau?map=false&pt=1500000,"Hofmatt 12A, ",5452 Oberrohrdorf, 1964430.– ,"Balkon / Terrasse, Kinderfreundlich, Garage, Eckhaus",Nach Vereinbarung,Einfamilienhaus,4.5,3,190,448,725,1985,2022,1,
haus,aargau?map=false&pt=1500000,"Muhen, ",5037 Muhen,auf Anfrage,"Balkon / Terrasse, Aussicht, Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,4.5,3,280,8720,1152,2011,,,
haus,aargau?map=false&pt=1500000,"Zeiningen, ",4314 Zeiningen, 1609650.– ,"Balkon / Terrasse, Cheminée, Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,4.5,3,180,600,900,1984,,,
haus,aargau?map=false&pt=1500000,"Schönbühl 7, ",5703 Seon, 1773900.– ,"Balkon / Terrasse, Kabel-TV, Cheminée, Kinderfreundlich",Nach Vereinbarung,Einfamilienhaus,4,,270,873,1084,1949,,,
haus,aargau?map=false&pt=1500000,"Obere Mühlehalde 511, ",5325 Leibstadt, 1445400.– ,"Haustiere erlaubt, Balkon / Terrasse, Kabel-TV, Cheminée, Kinderfreundlich, Parkplatz, Garage, Bauland erschlossen",Nach Vereinbarung,Einfamilienhaus,4.5,,240,1143,926,1990,,,
haus,aargau?map=false&pt=1500000,"Breitenstrasse, ",5082 Kaisten, 1931580.– ,"Balkon / Terrasse, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Minergie Bauweise",Nach Vereinbarung,Einfamilienhaus,4.5,,200,508,,2023,,,
haus,aargau?map=false&pt=1500000,"Neudorfstrasse 34, ",5734 Reinach AG, 1176030.– ,"Balkon / Terrasse, Kabel-TV, Cheminée, Kinderfreundlich",Nach Vereinbarung,Einfamilienhaus,5.5,,210,495,,1924,,,
haus,aargau?map=false&pt=1500000,"Rothrist, ",4852 Rothrist, 1248300.– ,Parkplatz,Sofort,Doppeleinfamilienhaus,6,2,190,858,1094,1928,,,
haus,aargau?map=false&pt=1500000,"Full-Reuenthal, ",5324 Full-Reuenthal, 939510.– ,"Balkon / Terrasse, Cheminée, Garage",Nach Vereinbarung,Reihenfamilienhaus,4.5,4,270,223,888,1994,,,
haus,aargau?map=false&pt=1500000,"Bad Zurzach, ",5330 Bad Zurzach, 1049880.– ,,Nach Vereinbarung,Reihenfamilienhaus,4.5,4,440,200,1384,1840,,,
haus,aargau?map=false&pt=1500000,,5621 Zufikon, 913230.– ,"Balkon / Terrasse, Kinderfreundlich, Parkplatz",Nach Vereinbarung,Einfamilienhaus,4,3,190,105,626,1900,2015,1,
haus,aargau?map=false&pt=1500000,"Baumgartenstrasse 10, ",5734 Reinach AG, 939510.– ,"Balkon / Terrasse, Kabel-TV, Kinderfreundlich",Nach Vereinbarung,Einfamilienhaus,3,,150,489,,1935,,,
haus,aargau?map=false&pt=1500000,,5611 Anglikon, 1478250.– ,"Cheminée, Kinderfreundlich, Eckhaus",Nach Vereinbarung,Einfamilienhaus,4.5,3,240,344,793,1994,,,
haus,aargau?map=false&pt=1500000,"Schönenwerderstrasse 68, ",5000 Aarau, 1215450.– ,Parkplatz,01.07.2024,Einfamilienhaus,,6,160,,,1971,,,
haus,aargau?map=false&pt=1500000,"Neue Aarauerstrasse 51, ",5034 Suhr, 624150.– ,,Nach Vereinbarung,Einfamilienhaus,,2,55,134,,1948,,,
haus,aargau?map=false&pt=1500000,"Hubelstrasse 17a, ",5524 Niederwil, 1202310.– ,"Balkon / Terrasse, Kabel-TV, Cheminée, Kinderfreundlich",Nach Vereinbarung,Einfamilienhaus,4.5,,170,180,784,1994,,,
