type_search,place_search,street,PLZ,price,features,availability,object_type,number_of_rooms,number_of_floors,living_area,land_area,volume,construction_year,last_rennovation,number_of_appartments,height_rooms
wohnung,genf,,1251 Gy, 2864520.– ,,Nach Vereinbarung,Maisonette / Duplex,3,,170,544,,,,,
wohnung,genf,,1258 Certoux, 1359990.– ,,Nach Vereinbarung,Wohnung,3,,130,,,,,,
wohnung,genf,,1206 Genève, 3705480.– ,,Nach Vereinbarung,Attikawohnung,3,,160,,,1980,,,
wohnung,genf,,1237 Avully, 2036700.– ,"Cheminée, Aussicht, Parkplatz",Nach Vereinbarung,Wohnung,4,3,240,180,,1995,,,
wohnung,genf,,1218 Le Grand-Saconnex, 4796100.– ,Aussicht,Nach Vereinbarung,Wohnung,4,,280,,,1970,2008,,
wohnung,genf,,1288 Aire-la-Ville,auf Anfrage,"Cheminée, Aussicht, Parkplatz",Nach Vereinbarung,Wohnung,4,3,240,180,,1995,,,
wohnung,genf,,1233 Bernex, 1879020.– ,Garage,Nach Vereinbarung,Wohnung,4.5,,160,,,2003,,,
wohnung,genf,,1203 Genève, 1971000.– ,"Balkon / Terrasse, Aussicht, Parkplatz, Lift",Nach Vereinbarung,Wohnung,3,,140,,,1970,2023,,
wohnung,genf,,1214 Vernier,auf Anfrage,"Balkon / Terrasse, Garage, Lift",Nach Vereinbarung,Wohnung,3,,72,,,2009,,,
wohnung,genf,"Martin-Pêcheur, ",1226 Thônex, 1747620.– ,,Nach Vereinbarung,Wohnung,3,,,,,,,,
wohnung,genf,"A proximité du Parc Floraire, ",1225 Chêne-Bourg, 2299500.– ,,Nach Vereinbarung,Wohnung,3,,,,,,,,
wohnung,genf,"Martin-Pêcheur, ",1226 Thônex, 1241730.– ,,Nach Vereinbarung,Wohnung,2,,,,,,,,
wohnung,genf,"Quartier de Florissant, ",1208 Genève, 985500.– ,,Nach Vereinbarung,Studio,2,,,,,,,,
wohnung,genf,"Résidence Austra, ",1226 Thônex, 1563660.– ,,Nach Vereinbarung,Wohnung,3,3,,,,,,,
wohnung,genf,"1207, ",1207 Genève,auf Anfrage,,Nach Vereinbarung,Wohnung,3,,,,,1890,2015,,
wohnung,genf,,1251 Gy, 2207520.– ,,Nach Vereinbarung,Wohnung,3,,150,,,,,,
wohnung,genf,"Résidence Austra, ",1226 Thônex, 1445400.– ,,Nach Vereinbarung,Wohnung,3,3,,,,,,,
wohnung,genf,,1223 Cologny, 1563660.– ,"Balkon / Terrasse, Lift",Nach Vereinbarung,Wohnung,2,,54,,,1973,,,
wohnung,genf,,1285 Avusy, 1642500.– ,"Cheminée, Aussicht, Parkplatz, Garage",Nach Vereinbarung,Wohnung,3,,150,81,,2006,,,
wohnung,genf,"Chemin de la Rétuelle 13, ",1252 Meinier, 1379700.– ,,Nach Vereinbarung,Wohnung,2.5,2,140,,,1985,2007,,
wohnung,genf,"Budé, ",1209 Genève,auf Anfrage,"Balkon / Terrasse, Aussicht, Parkplatz, Lift",Nach Vereinbarung,Wohnung,3.5,,,,,1973,2021,,
wohnung,genf,,1201 Genève, 2023560.– ,"Balkon / Terrasse, Kabel-TV, Rollstuhlgängig, Parkplatz, Lift",Nach Vereinbarung,Wohnung,2,,59,,,2015,,,
wohnung,genf,,1217 Meyrin, 1064340.– ,"Balkon / Terrasse, Aussicht, Garage",Nach Vereinbarung,Wohnung,2,,58,,,,,,
wohnung,genf,,1233 Bernex, 1708200.– ,"Balkon / Terrasse, Cheminée",Nach Vereinbarung,Wohnung,3,1,150,,,2003,2020,,
wohnung,genf,,1209 Le Grand-Saconnex, 2338920.– ,"Haustiere erlaubt, Balkon / Terrasse, Cheminée, Aussicht, Rollstuhlgängig, Parkplatz, Lift",Nach Vereinbarung,Wohnung,3,,180,,,1970,,,
wohnung,genf,,1226 Thônex, 1622790.– ,"Balkon / Terrasse, Aussicht",Nach Vereinbarung,Wohnung,3,2,130,,,2010,,,
wohnung,genf,"A Le Grand-Saconnex, ",1218 Le Grand-Saconnex, 4796100.– ,"Balkon / Terrasse, Aussicht, Parkplatz, Swimmingpool",Nach Vereinbarung,Attikawohnung,4,,280,,,,,,
wohnung,genf,"Chemin du Printemps, ",1225 Chêne-Bourg, 3547800.– ,"Balkon / Terrasse, Kabel-TV, Aussicht, Ruhige Lage, Kinderfreundlich, Parkplatz, Garage, Lift",Nach Vereinbarung,Maisonette / Duplex,4.5,2,300,,,1989,2023,,
wohnung,genf,,1213 Onex, 1865880.– ,"Balkon / Terrasse, Kinderfreundlich, Parkplatz, Lift, Minergie zertifiziert",Sofort,Wohnung,4,,180,,,2012,,,
wohnung,genf,"A Vandoeuvres, ",1253 Vandoeuvres, 3271860.– ,"Parkplatz, Garage, Lift",Sofort,Wohnung,4.5,,160,,,1999,,,
wohnung,genf,,1202 Genève, 2168100.– ,"Balkon / Terrasse, Aussicht, Lift",Sofort,Wohnung,3,,150,,,2005,,,
wohnung,genf,,1206 Genève, 2483460.– ,Lift,Sofort,Wohnung,3,,130,,,1965,2022,,
wohnung,genf,,1251 Gy, 1550520.– ,,Nach Vereinbarung,Wohnung,3,,66,,,,,,
wohnung,genf,,1290 Versoix, 2430900.– ,Neubau,Nach Vereinbarung,Wohnung,3,,160,,,2022,,,
wohnung,genf,,1206 Genève, 4323060.– ,"Aussicht, Garage, Neubau",Nach Vereinbarung,Attikawohnung,3,,170,,,2021,,,
wohnung,genf,,1233 Bernex, 1708200.– ,Balkon / Terrasse,Nach Vereinbarung,Wohnung,3,,150,,,,,,
wohnung,genf,,1203 Genève, 2099770.– ,"Balkon / Terrasse, Aussicht",Nach Vereinbarung,Attikawohnung,3,,130,,,1972,2002,,
wohnung,genf,,1222 Vésenaz, 2444040.– ,"Parkplatz, Lift, Abwasseranschluss",01.06.2024,Wohnung,3,1,170,,,2001,2019,,
wohnung,genf,,1242 Satigny, 2877660.– ,,Sofort,Wohnung,3,,360,,,,,,
wohnung,genf,,1233 Bernex, 2365200.– ,"Balkon / Terrasse, Aussicht, Garage",09.09.2024,Wohnung,3,,230,,,2002,,,
wohnung,genf,"Quartier des Délices, ",1201 Genève, 3285000.– ,,Nach Vereinbarung,Wohnung,4,,,,,2011,,,
wohnung,genf,"A Vandoeuvres, ",1253 Vandoeuvres,auf Anfrage,,Nach Vereinbarung,Wohnung,4,,240,,,2018,,,
wohnung,genf,,1223 Cologny, 4323060.– ,,01.02.2025,Wohnung,3.5,,170,,,2021,2021,,
wohnung,genf,,1228 Plan-les-Ouates, 1642500.– ,"Balkon / Terrasse, Aussicht, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Lift",Nach Vereinbarung,Wohnung,3,5,70,,,2006,,,
wohnung,genf,,1226 Thônex, 1235160.– ,"Balkon / Terrasse, Parkplatz, Garage",Nach Vereinbarung,Wohnung,3,,74,,,1988,,,
wohnung,genf,,1217 Meyrin, 1405980.– ,Aussicht,Nach Vereinbarung,Attikawohnung,2,2,76,,,1919,2024,,
wohnung,genf,,1206 Genève, 3219300.– ,"Balkon / Terrasse, Garage, Lift",Sofort,Wohnung,3,,180,,,1998,,,
wohnung,genf,,1207 Genève, 2036700.– ,"Balkon / Terrasse, Kinderfreundlich, Lift",Nach Vereinbarung,Wohnung,3,,67,,,2017,,,
wohnung,genf,,1239 Collex, 3850020.– ,"Balkon / Terrasse, Aussicht, Kinderfreundlich",Nach Vereinbarung,Wohnung,5,2,380,,,2004,,7,
wohnung,genf,,1208 Genève, 10906200.– ,"Balkon / Terrasse, Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,4,3,420,,,,,,
wohnung,genf,,1208 Genève, 7752600.– ,"Balkon / Terrasse, Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,3,1,230,,,,,,
wohnung,genf,,1206 Genève, 4861800.– ,"Balkon / Terrasse, Aussicht, Kinderfreundlich, Garage, Lift",Nach Vereinbarung,Attikawohnung,3,,170,,,1972,2012,,
wohnung,genf,"Chemin Rieu 20, ",1208 Genève, 2299500.– ,"Balkon / Terrasse, Kinderfreundlich, Lift",Nach Vereinbarung,Wohnung,4.5,,140,,,1970,,,
wohnung,genf,"A Collonge-Bellerive, ",1245 Collonge-Bellerive, 2956500.– ,"Balkon / Terrasse, Aussicht, Parkplatz, Garage, Lift",Nach Vereinbarung,Wohnung,3,,170,,,2015,,,
wohnung,genf,"A Pregny-Chambésy, ",1292 Pregny-Chambésy, 5387400.– ,"Balkon / Terrasse, Aussicht, Parkplatz, Lift, Neubau",Sofort,Wohnung,3,,210,,,2023,,,
wohnung,genf,"A Pregny-Chambésy, ",1292 Pregny-Chambésy, 4270500.– ,"Parkplatz, Lift, Neubau",Sofort,Wohnung,3,2,210,,,2023,,,
wohnung,genf,,1205 Genève, 3915720.– ,Balkon / Terrasse,Nach Vereinbarung,Wohnung,4,,250,,,,,,
wohnung,genf,,1205 Genève, 5453100.– ,Lift,Nach Vereinbarung,Wohnung,5,,400,,,,2014,,
wohnung,genf,,1228 Plan-les-Ouates, 2233800.– ,"Balkon / Terrasse, Aussicht, Garage",Nach Vereinbarung,Wohnung,3,,170,,,2010,,,
wohnung,genf,,1208 Genève, 7161300.– ,,Nach Vereinbarung,Maisonette / Duplex,6,,290,,,,,,
wohnung,genf,,1214 Vernier, 1392840.– ,"Balkon / Terrasse, Garage, Lift",Nach Vereinbarung,Wohnung,3,,72,,,2009,,,
wohnung,genf,,1207 Genève, 1695060.– ,,Nach Vereinbarung,Wohnung,2,,54,,,,,,
wohnung,genf,"Centre de Genève, ",1207 Genève,auf Anfrage,,Nach Vereinbarung,Wohnung,4,,,,,,,,
wohnung,genf,,1286 Soral, 2352060.– ,"Haustiere erlaubt, Aussicht",Nach Vereinbarung,Wohnung,3,2,200,468,,2005,,,
wohnung,genf,,1201 Genève,auf Anfrage,"Balkon / Terrasse, Aussicht, Kinderfreundlich, Parkplatz, Lift",Sofort,Wohnung,4,1,280,,,1985,,,2.5
wohnung,genf,"A Troinex, ",1256 Troinex, 2614860.– ,"Aussicht, Garage, Lift",Nach Vereinbarung,Attikawohnung,4,2,250,,,2000,,,
