type_search,place_search,street,PLZ,price,features,availability,object_type,number_of_rooms,number_of_floors,living_area,land_area,volume,construction_year,last_rennovation,number_of_appartments,height_rooms
haus,genf,,1244 Choulex, 4086540.– ,"Cheminée, Parkplatz, Garage, Swimmingpool",Nach Vereinbarung,Villa,4,,280,1933,,1968,2022,,
haus,genf,,1251 Gy, 13797000.– ,"Cheminée, Aussicht, Parkplatz, Garage, Swimmingpool",Nach Vereinbarung,Einfamilienhaus,6,,,9500,,1980,,,
haus,genf,,1214 Vernier, 3876300.– ,Parkplatz,Nach Vereinbarung,Einfamilienhaus,7,,240,610,860,2009,,,
haus,genf,"A Collonge-Bellerive, ",1245 Collonge-Bellerive,auf Anfrage,"Parkplatz, Swimmingpool, Neubau",31.08.2025,Villa,6,2,290,692,,2025,,,
haus,genf,,1242 Satigny, 11826000.– ,,Nach Vereinbarung,Einfamilienhaus,,,,12500,,1800,,,
haus,genf,,1222 Vésenaz, 4927500.– ,"Balkon / Terrasse, Kinderfreundlich, Garage, Swimmingpool",Nach Vereinbarung,Einfamilienhaus,5.5,,180,730,900,1948,2022,,
haus,genf,,1232 Confignon, 3140460.– ,Neubau,Nach Vereinbarung,Einfamilienhaus,4,,230,338,,2025,,,
haus,genf,,1232 Confignon, 3666060.– ,Neubau,Nach Vereinbarung,Einfamilienhaus,4,,230,618,,2025,,,
haus,genf,,1232 Confignon, 3403260.– ,Neubau,Nach Vereinbarung,Einfamilienhaus,4,,230,590,,2025,,,
haus,genf,,1232 Confignon, 3179880.– ,Neubau,Nach Vereinbarung,Einfamilienhaus,4,,230,352,,2024,,,
haus,genf,,1232 Confignon, 3324420.– ,Neubau,Nach Vereinbarung,Einfamilienhaus,4,,230,429,,2025,,,
haus,genf,,1232 Confignon, 3587220.– ,Neubau,Nach Vereinbarung,Einfamilienhaus,4,,230,545,,2025,,,
haus,genf,,1293 Bellevue, 3153600.– ,,Nach Vereinbarung,Einfamilienhaus,,,390,1260,,,,,
haus,genf,"A Conches, ",1231 Conches,auf Anfrage,Swimmingpool,Nach Vereinbarung,Villa,5,3,520,1820,,,,,
haus,genf,,1226 Thônex, 1918440.– ,"Balkon / Terrasse, Aussicht, Kinderfreundlich, Parkplatz, Mittelhaus",01.11.2024,Reihenfamilienhaus,3,3,130,311,,2006,2022,,
haus,genf,,1224 Chêne Bougeries, 5768460.– ,"Haustiere erlaubt, Balkon / Terrasse, Cheminée, Kinderfreundlich, Parkplatz, Swimmingpool, Minergie Bauweise",Nach Vereinbarung,Einfamilienhaus,5.5,3,200,452,,2023,,1,
haus,genf,,1227 Carouge GE, 6570000.– ,,Nach Vereinbarung,Mehrfamilienhaus,16,,780,250,,,,,
haus,genf,,1256 Troinex, 3015630.– ,"Cheminée, Aussicht, Swimmingpool",Nach Vereinbarung,Reihenfamilienhaus,4,,190,761,650,1997,,,
