type_search,place_search,street,PLZ,price,features,availability,object_type,number_of_rooms,number_of_floors,living_area,land_area,volume,construction_year,last_rennovation,number_of_appartments,height_rooms
wohnung,freiburg?map=false&pt=700000,"Route de l'Etriva 29, ",1776 Montagny-la-Ville, 760800.– ,"Balkon / Terrasse, Neubau",Sofort,Wohnung,3.5,3,130,,280,2023,,3,
wohnung,freiburg?map=false&pt=700000,"Route de Courtion, ",1721 Courtion, 650430.– ,"Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Lift",Nach Vereinbarung,Wohnung,2.5,,130,,,2017,,,
wohnung,freiburg?map=false&pt=700000,"Route du Zible 8 et 10, ",1634 La Roche FR, 762120.– ,"Balkon / Terrasse, Kabel-TV, Aussicht, Kinderfreundlich, Parkplatz, Garage, Lift, Neubau",Sofort,Wohnung,3.5,,140,,,2024,,,
wohnung,freiburg?map=false&pt=700000,"Route du Zible 8 et 10, ",1634 La Roche FR, 919800.– ,"Balkon / Terrasse, Kabel-TV, Aussicht, Kinderfreundlich, Parkplatz, Garage, Lift, Neubau",Sofort,Wohnung,3.5,2,160,,,2024,,,
wohnung,freiburg?map=false&pt=700000,"Chemin des Pertstets 12, ",1470 Estavayer-le-Lac, 781830.– ,"Balkon / Terrasse, Aussicht, Kinderfreundlich, Parkplatz",Nach Vereinbarung,Wohnung,3.5,,140,,,1972,2010,,
wohnung,freiburg?map=false&pt=700000,"Rue de l'Industrie, ",1700 Fribourg, 643860.– ,Balkon / Terrasse,Nach Vereinbarung,Wohnung,3.5,,44,,,2023,,,
wohnung,freiburg?map=false&pt=700000,"Avenue Jean-Marie-Musy 28, ",1700 Fribourg, 650430.– ,"Haustiere erlaubt, Balkon / Terrasse, Keller, Geschirrspüler, Waschmaschine, Tumbler, Kabel-TV, Aussicht, Rollstuhlgängig, Kinderfreundlich, Spielplatz, Parkplatz, Lift",Sofort,Wohnung,3.5,7,63,,,1974,2024,,
wohnung,freiburg?map=false&pt=700000,"Rue de l'Industrie, ",1700 Fribourg, 906660.– ,Balkon / Terrasse,Nach Vereinbarung,Wohnung,2.5,,67,,,2023,,,
wohnung,freiburg?map=false&pt=700000,"Rue de l'Industrie, ",1700 Fribourg, 657000.– ,Balkon / Terrasse,Nach Vereinbarung,Wohnung,3.5,,44,,,2023,,,
wohnung,freiburg?map=false&pt=700000,"Cholholz 34, ",3178 Bösingen, 637290.– ,"Haustiere erlaubt, Balkon / Terrasse, Kinderfreundlich",Nach Vereinbarung,Wohnung,3.5,,66,,,1984,2016,,
wohnung,freiburg?map=false&pt=700000,"Impasse de Vulliama, ",1489 Estavayer-le-Lac, 738460.– ,"Balkon / Terrasse, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Lift",Nach Vereinbarung,Wohnung,2.5,4,130,,,2026,,42,
wohnung,freiburg?map=false&pt=700000,"Impasse de Vulliama, ",1489 Estavayer-le-Lac, 846210.– ,"Balkon / Terrasse, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Lift",Nach Vereinbarung,Wohnung,3.5,4,140,,,2026,,42,
wohnung,freiburg?map=false&pt=700000,"Impasse de Vulliama, ",1489 Estavayer-le-Lac, 896140.– ,"Balkon / Terrasse, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Lift",Nach Vereinbarung,Wohnung,3.5,4,160,,,2026,,42,
wohnung,freiburg?map=false&pt=700000,"Impasse de Vulliama, ",1489 Estavayer-le-Lac, 918480.– ,"Balkon / Terrasse, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Lift",Nach Vereinbarung,Wohnung,4.5,4,160,,,2026,,42,
wohnung,freiburg?map=false&pt=700000,"Vuarines 59, ",1564 Domdidier, 880380.– ,"Balkon / Terrasse, Aussicht, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Lift",Nach Vereinbarung,Wohnung,3.5,,140,,,2015,,,
wohnung,freiburg?map=false&pt=700000,"St-Aubin FR, ",1566 St-Aubin FR, 735840.– ,"Balkon / Terrasse, Lift, Neubau",31.12.2024,Wohnung,2.5,,69,,,2023,,,
wohnung,freiburg?map=false&pt=700000,"St-Aubin FR, ",1566 St-Aubin FR, 893520.– ,"Lift, Neubau",31.12.2024,Wohnung,2.5,,140,,,2023,,,
wohnung,freiburg?map=false&pt=700000,"St-Aubin FR, ",1566 St-Aubin FR, 775260.– ,"Balkon / Terrasse, Lift, Neubau",31.12.2024,Wohnung,2.5,,130,,,2023,,,
wohnung,freiburg?map=false&pt=700000,"St-Aubin FR, ",1566 St-Aubin FR, 775260.– ,"Balkon / Terrasse, Lift, Neubau",31.12.2024,Wohnung,3.5,1,73,,,2023,,,
wohnung,freiburg?map=false&pt=700000,"Chemin du Brit 1, ",1680 Romont FR, 650430.– ,"Balkon / Terrasse, Kabel-TV, Aussicht, Kinderfreundlich",Nach Vereinbarung,Wohnung,,,130,,,1934,2000,,
wohnung,freiburg?map=false&pt=700000,"Impasse des Eglantines 1, ",1700 Fribourg, 733210.– ,"Kabel-TV, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Lift",Sofort,Wohnung,3.5,,70,,,1974,2013,,
wohnung,freiburg?map=false&pt=700000,"Rue de l'Industrie, ",1700 Fribourg, 906660.– ,Balkon / Terrasse,Nach Vereinbarung,Wohnung,2.5,,68,,,2023,,,
wohnung,freiburg?map=false&pt=700000,"Impasse de Champ Riond 1-2-3-4-5-6, ",1753 Matran, 643860.– ,,Nach Vereinbarung,Wohnung,3.5,,43,,,,,,
wohnung,freiburg?map=false&pt=700000,"Impasse de Champ Riond 1-2-3-4-5-6, ",1753 Matran, 854100.– ,,Nach Vereinbarung,Wohnung,2.5,,62,,,,,,
wohnung,freiburg?map=false&pt=700000,"rue du Brit 25, ",1532 Fétigny, 584730.– ,,Nach Vereinbarung,Wohnung,3.5,,140,,,,,,
wohnung,freiburg?map=false&pt=700000,,1636 Broc, 762120.– ,,Nach Vereinbarung,Wohnung,3.5,4,73,,,2012,,,
wohnung,freiburg?map=false&pt=700000,"Route d'Essert 31, ",1733 Treyvaux, 860670.– ,"Haustiere erlaubt, Balkon / Terrasse, Waschmaschine, Rollstuhlgängig, Ruhige Lage, Parkplatz, Lift, Neubau",Sofort,Wohnung,3.5,,130,,,2024,,,
wohnung,freiburg?map=false&pt=700000,"Industriestrasse 12, ",3175 Flamatt, 597870.– ,"Balkon / Terrasse, Aussicht, Kinderfreundlich, Garage",Nach Vereinbarung,Wohnung,2.5,,62,,,1990,,4,2.4
wohnung,freiburg?map=false&pt=700000,"Impasse du Castel 16, ",1700 Fribourg, 762120.– ,"Balkon / Terrasse, Rollstuhlgängig, Parkplatz, Garage, Lift",Nach Vereinbarung,Wohnung,3.5,,70,,,,,,
wohnung,freiburg?map=false&pt=700000,"Impasse du Castel 16, ",1700 Fribourg, 643860.– ,"Balkon / Terrasse, Parkplatz, Lift",Nach Vereinbarung,Wohnung,2.5,,61,,,1978,2018,,
wohnung,freiburg?map=false&pt=700000,"Peterstrasse 21, ",3186 Düdingen, 558450.– ,,Nach Vereinbarung,Wohnung,2.5,,58,,,,,,
wohnung,freiburg?map=false&pt=700000,"Peterstrasse 21, ",3186 Düdingen, 558450.– ,,Nach Vereinbarung,Wohnung,2.5,,58,,,,,,
wohnung,freiburg?map=false&pt=700000,"Peterstrasse 21, ",3186 Düdingen, 689850.– ,,Nach Vereinbarung,Wohnung,3.5,,74,,,,,,
