type_search,place_search,street,PLZ,price,features,availability,object_type,number_of_rooms,number_of_floors,living_area,land_area,volume,construction_year,last_rennovation,number_of_appartments,height_rooms
haus,waadt?map=false&pf=1250000&pt=1500000,,1410 Correvon,auf Anfrage,"Cheminée, Aussicht, Kinderfreundlich, Garage, Swimmingpool",Nach Vereinbarung,Einfamilienhaus,7,,430,10122,4448,1870,2022,3,
haus,waadt?map=false&pf=1250000&pt=1500000,"Route de Châtel St-Denis 44, ",1807 Blonay, 1695060.– ,"Balkon / Terrasse, Kinderfreundlich, Parkplatz",Sofort,Reihenfamilienhaus,4.5,1,190,,790,1969,2024,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1820 Montreux,auf Anfrage,,Sofort,Reihenfamilienhaus,4.5,,210,,,2005,,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1854 Leysin, 1905300.– ,"Balkon / Terrasse, Cheminée, Parkplatz, Garage",Nach Vereinbarung,Chalet,6,,240,947,1070,2003,,2,
haus,waadt?map=false&pf=1250000&pt=1500000,,1806 St-Légier-La Chiésaz, 1708200.– ,"Balkon / Terrasse, Cheminée, Aussicht, Garage",Nach Vereinbarung,Einfamilienhaus,4.5,,170,1000,731,1988,2019,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1031 Mex VD,auf Anfrage,Aussicht,Nach Vereinbarung,Schloss,11,,1310,9000,,1403,,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1272 Genolier,auf Anfrage,"Balkon / Terrasse, Cheminée, Aussicht, Parkplatz, Swimmingpool",Nach Vereinbarung,Einfamilienhaus,9.5,,910,850,2597,1700,2007,3,
haus,waadt?map=false&pf=1250000&pt=1500000,,1296 Coppet,auf Anfrage,"Balkon / Terrasse, Mit Gartenhaus, Aussicht, Kinderfreundlich, Garage, Lift, Swimmingpool",Nach Vereinbarung,Einfamilienhaus,4,3,700,,3898,2010,2023,2,
haus,waadt?map=false&pf=1250000&pt=1500000,,1867 Ollon, 1787040.– ,Neubau,Nach Vereinbarung,Einfamilienhaus,4.5,,180,721,875,2023,,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1522 Lucens, 1695060.– ,Aussicht,Nach Vereinbarung,Villa,4.5,,210,1240,834,1978,2020,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1820 Montreux, 1695060.– ,,Nach Vereinbarung,Einfamilienhaus,4.5,,190,,,,,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1800 Vevey, 1695060.– ,"Balkon / Terrasse, Aussicht, Parkplatz",31.07.2024,Doppeleinfamilienhaus,4.5,,160,,,,,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1608 Bussigny-sur-Oron, 1957860.– ,"Aussicht, Parkplatz",Nach Vereinbarung,Villa,4.5,,360,,1159,,2021,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1342 Le Pont,auf Anfrage,"Kinderfreundlich, Parkplatz",Nach Vereinbarung,Einfamilienhaus,5.5,,210,789,,2018,,2,
haus,waadt?map=false&pf=1250000&pt=1500000,,1291 Commugny,auf Anfrage,,Sofort,Doppeleinfamilienhaus,4,,,615,776,2008,,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1803 Chardonne, 1773900.– ,"Aussicht, Parkplatz",Nach Vereinbarung,Einfamilienhaus,4.5,,190,546,1374,1930,2017,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1820 Montreux,auf Anfrage,Aussicht,Nach Vereinbarung,Einfamilienhaus,4.5,,320,2639,,2016,2020,,
haus,waadt?map=false&pf=1250000&pt=1500000,"En lombard, ",1867 Ollon VD, 1780470.– ,"Balkon / Terrasse, Neubau",Nach Vereinbarung,Doppeleinfamilienhaus,4.5,,180,911,878,2023,,,
